edad;sexo;actividad;descripcion_de_actividad;barrio;comuna;fecha;monto
43;hombre;comercio;venta de comidas preparadas;playa rica-san cristobal;60;18/8/2017;2000000
44;hombre;comercio;venta de comidas preparadas;playa rica;60;24/8/2018;5000000
43;hombre;servicios;mantenimiento;san cristobal;60;22/5/2018;7000000
41;hombre;comercio;comercio;vereda boqueron;60;28/10/2016;5000000
41;hombre;comercio;tiendas - venta de alimentos;san cristobal-vereda naranjal;60;23/2/2018;1.40E+07
42;hombre;produccion;agricultura - ganaderia;san cristobal;60;20/9/2018;1000000
42;hombre;comercio;pollos de engordes;san cristobal;;5/4/2019;3000000
51;hombre;comercio;artes;robledo;7;9/10/2018;4000000
41;hombre;produccion;confecciones;popular # 1;1;16/2/2017;7377170
43;hombre;produccion;confecciones;popular # 1;1;12/2/2019;8281000
60;hombre;comercio;ventas diversas;robledo y bello santana;7;12/7/2018;2000000
59;hombre;comercio;venta de comidas preparadas;san ignacio;10;13/7/2018;1400000
61;hombre;comercio;ventas diversas;popular # 1;1;22/2/2018;4000000
57;hombre;servicios;asesorias y/o capacitaciones;cordoba;7;22/8/2017;7300000
56;hombre;comercio;comercio;centro;4;17/6/2016;1500000
57;hombre;comercio;ventas diversas;centro;10;17/10/2017;2500000
59;hombre;comercio;tiendas - venta de alimentos;manrique oriental;3;10/9/2018;7800000
57;hombre;comercio;ventas diversas;pradito;80;27/5/2017;7300000
56;hombre;comercio;comercio;robledo aures;7;22/8/2016;5000000
58;hombre;produccion;confecciones;robledo aures;7;22/2/2018;7000000
57;hombre;produccion;produccion;florencia;5;13/12/2016;6890000
57;hombre;comercio;comercio;manrique;4;16/8/2016;3000000
59;hombre;comercio;ventas diversas;manrique;4;14/8/2018;2300000
55;hombre;comercio;comercio;minorista;4;29/8/2016;5000000
58;hombre;comercio;tiendas - venta de alimentos;san benito;10;12/6/2018;7800000
58;hombre;servicios;mantenimiento;prado/ san martin;8;27/9/2018;1500000
58;hombre;servicios;servicios;chagualo;10;13/12/2016;4000000
58;hombre;comercio;ventas diversas;centro;10;20/11/2017;6500000
56;hombre;comercio;comercio;aranjuez;4;14/9/2016;5000000
58;hombre;comercio;venta de comidas preparadas;manrique;4;13/1/2017;2000000
59;hombre;produccion;produccion;manrique central;4;12/9/2016;4000000
59;hombre;comercio;venta de alimentos;villa hermosa;8;20/6/2017;3000000
27;hombre;comercio;venta de alimentos;belen;16;11/7/2017;3000000
;hombre;servicios;mantenimiento;milagrosa;9;22/3/2017;5500000
59;hombre;servicios;mantenimiento;milagrosa;9;11/1/2019;5000000
56;hombre;servicios;servicios;belen la violetas;16;16/5/2016;6500000
57;hombre;servicios;construcion;san jose de la montaña;60;4/8/2017;7377000
56;hombre;produccion;fabricacion de metalmecanica;manrique oriental;3;19/4/2017;3000000
57;hombre;comercio;comercio;santa cruz;2;18/10/2016;3000000
58;hombre;servicios;mantenimiento;enciso los mangos;8;15/3/2018;3000000
60;hombre;comercio;empastadura de libros;belen;;9/3/2019;5000000
56;hombre;servicios;servicios;belen;16;25/8/2016;6000000
58;hombre;servicios;almacen de repuesto, lubricantes y accesorios;belen;;6/4/2019;8000000
56;hombre;comercio;comercio;campo valdes;4;16/7/2016;4000000
56;hombre;comercio;comercio;la milagrosa;9;16/2/2016;6890000
59;hombre;produccion;fabricacion de calzado;la milagrosa;9;6/2/2019;8281000
57;hombre;comercio;comercio;manrique;4;14/3/2016;3500000
59;hombre;comercio;ventas diversas;manrique;4;17/4/2018;4500000
56;hombre;comercio;comercio;robledo santa maria;7;12/11/2016;4000000
56;hombre;servicios;servicios;santa cecilia;2;16/5/2016;6443500
56;hombre;comercio;comercio;robledo;7;11/11/2016;6890000
55;hombre;comercio;comercio;centro;10;22/1/2016;6443500
58;hombre;comercio;ventas diversas;centro;10;8/2/2019;8280000
55;hombre;servicios;servicios;pedregal;6;17/6/2016;6890000
57;hombre;comercio;ventas diversas;pedregal;6;15/1/2018;7000000
57;hombre;comercio;ebanisteria;robledo kenedy;6;26/1/2018;4000000
58;hombre;servicios;mantenimiento;girardot;5;12/2/2019;5000000
58;hombre;comercio;belleza y estetica;granizal;1;13/12/2018;7800000
57;hombre;comercio;ventas diversas;buenos aires;9;14/8/2018;5000000
55;hombre;comercio;comercio;aranjuez;4;23/4/2016;3000000
57;hombre;comercio;ventas diversas;parque gaitan;8;23/11/2018;3000000
56;hombre;servicios;mantenimiento;manrique oriental;3;19/4/2017;6000000
62;hombre;comercio;tiendas - venta de alimentos;manrique oriental;3;27/11/2018;5000000
55;hombre;comercio;comercio;caicedo;9;13/7/2016;3000000
54;hombre;comercio;comercio;andalucia;2;16/2/2016;2000000
59;hombre;comercio;tiendas - venta de alimentos;centro;10;15/1/2018;7300000
56;hombre;produccion;fabricacion de elasticos;cristo rey;15;21/11/2017;7377000
55;hombre;produccion;produccion;las palmas;10;29/8/2016;2000000
56;hombre;produccion;confecciones;las palmas;10;12/1/2018;1900000
57;hombre;servicios;ventas diversas;belen san bernardo;16;8/11/2018;4000000
56;hombre;servicios;servicios;centro;10;16/2/2016;4000000
55;hombre;produccion;produccion;pedregal;5;14/6/2016;5500000
54;hombre;comercio;comercio;robledo kennedy;6;17/5/2016;6890000
55;hombre;comercio;ventas diversas;boyaca;5;21/6/2017;6000000
43;hombre;comercio;ventas diversas;villa jazmin;13;19/7/2017;5000000
56;hombre;comercio;ventas diversas;boyaca;5;21/2/2018;7800000
55;hombre;servicios;servicios;sucre;8;13/12/2016;5000000
57;hombre;comercio;ventas diversas;belencito;13;25/9/2018;2000000
55;hombre;produccion;produccion;la milagrosa;9;10/10/2016;6890000
54;hombre;comercio;comercio;el salvador;9;27/8/2016;6890000
56;hombre;comercio;ventas diversas;centro;10;13/2/2017;737717
55;hombre;servicios;mantenimiento;santa cruz;2;17/2/2017;6300000
55;hombre;servicios;servicios;castilla;5;11/5/2016;6890000
57;hombre;servicios;salud;castilla la union;5;7/12/2018;7800000
28;hombre;comercio;ventas diversas;campo valdes;4;21/9/2017;3000000
57;hombre;servicios;ventas diversas;campo valdes;4;12/12/2018;5000000
54;mujer;servicios;servicios;francisco antonio zea;5;25/8/2016;5000000
61;hombre;comercio;tiendas - venta de alimentos;manrique la salle;3;25/9/2018;4000000
55;hombre;produccion;marroquineria;manrique;4;27/12/2017;2000000
56;hombre;comercio;ventas diversas;popula 1;1;9/10/2018;2500000
;hombre;produccion;ebanisteria;las margaritas;7;18/3/2017;7300000
54;hombre;comercio;comercio;manrique;3;16/11/2016;6890000
55;hombre;comercio;ventas diversas;manrique versalles;4;19/5/2017;1500000
54;hombre;servicios;servicios;robledo;6;15/7/2016;6890000
56;hombre;produccion;confecciones;robledo;6;12/6/2018;7800000
;hombre;produccion;cultivos;palmitas - la aldea;50;27/3/2017;1.47E+07
55;hombre;produccion;produccion;manrique;4;22/9/2016;6000000
57;hombre;comercio;construcción;robledo kennedy;6;17/4/2018;5000000
55;hombre;comercio;ventas diversas;centro;10;17/5/2017;7377000
57;hombre;comercio;ventas de alimentos;santo domingo;1;11/12/2018;3500000
54;hombre;comercio;comercio;villa niza;2;10/6/2016;6000000
55;hombre;servicios;mantenimiento;aranjuez;4;19/2/2018;3000000
54;hombre;produccion;produccion;girardot;5;30/6/2016;3500000
56;hombre;servicios;publicidad y/o comunicaciones;aranjuez;4;22/6/2017;7377170
41;hombre;servicios;publicidad y/o comunicaciones;la colinita;15;19/7/2017;7300000
56;hombre;comercio;tiendas - venta de alimentos;caicedo santa cecilia;9;13/6/2018;1000000
55;hombre;produccion;fabricación de resistencias electricas;la francia;2;16/5/2018;7800000
56;hombre;comercio;ventas diversas;campo valdes;4;24/4/2018;2000000
54;hombre;servicios;servicios;las palmas;10;11/11/2016;6800000
56;hombre;servicios;reparaciones;las palmas;;11/3/2019;8281000
55;hombre;servicios;belleza y estetica;la milagrosa;9;12/7/2018;4000000
54;hombre;produccion;fabricacion de calzado;santander;6;14/10/2017;7370000
;hombre;servicios;belleza y estetica;belen buenavista;16;18/3/2017;4000000
56;hombre;comercio;tienda de mascotas;juan xxiii;13;20/11/2017;2000000
57;hombre;comercio;tienda de mascotas;juan 23;13;15/11/2018;1000000
55;hombre;comercio;ventas diversas;bello horizonte;7;18/4/2017;7377170
56;hombre;comercio;ventas diversas;bello horizonte;7;12/6/2018;7800000
53;hombre;comercio;comercio;robledo aures;7;16/2/2016;3000000
55;hombre;comercio;fotografia;moravia;4;24/2/2018;7300000
56;hombre;servicios;taller electrico;san diego;;27/3/2019;7500000
53;hombre;comercio;comercio;blanquizal;13;14/7/2016;3000000
55;hombre;comercio;ventas diversas;popular # 1;1;17/11/2017;6000000
54;hombre;servicios;servicios;barrio triste;4;17/6/2016;3000000
55;hombre;servicios;mantenimiento;barrio triste;10;20/6/2017;7300000
27;hombre;servicios;mantenimiento;buenos aires;9;19/7/2017;5000000
56;hombre;comercio;venta de comidas preparadas;robledo aures;7;9/1/2019;4000000
55;hombre;comercio;venta de alimentos;boston;10;14/2/2017;2500000
53;hombre;produccion;produccion;belen;16;13/6/2016;2500000
53;hombre;produccion;produccion;santa elena;90;22/3/2016;5000000
58;hombre;comercio;ventas diversas;manrique guadalupe;1;14/8/2018;800000
55;hombre;comercio;venta por catalogo;castilla;5;13/7/2018;1250000
53;hombre;comercio;comercio;laureles;5;18/8/2016;2000000
55;hombre;comercio;ventas diversas;manrique;4;18/4/2018;3000000
54;hombre;comercio;ventas diversas;caicedo;9;22/8/2017;6000000
55;hombre;servicios;mantenimiento;picacho;6;8/11/2018;2000000
54;hombre;comercio;comercio;manrique oriental;3;26/10/2016;2000000
55;hombre;produccion;ventas diversas;guayabal;15;13/12/2018;7000000
53;hombre;servicios;servicios;granizal;1;23/9/2016;6000000
56;hombre;comercio;venta de comidas preparadas;aranjuez;4;22/8/2018;1150000
55;hombre;comercio;ventas diversas;santo domingo la esperanza;1;30/8/2018;5000000
55;hombre;comercio;ventas diversas;centro de medellin;10;16/4/2018;5500000
54;hombre;comercio;ventas diversas;manrique;3;12/4/2018;5000000
54;hombre;comercio;venta por catalogo;san javier. el socorro;13;23/4/2018;1000000
55;hombre;comercio;venta por catalogo;san javier. el socorro;13;27/8/2018;2000000
55;hombre;comercio;ventas diversas;centro;10;10/1/2019;6500000
53;hombre;comercio;venta de comidas preparadas;centro;10;25/4/2017;2000000
55;hombre;comercio;ventas diversas;avenida de greif;10;11/9/2018;4500000
55;hombre;servicios;mantenimiento;campo valdes;4;9/8/2018;3000000
53;hombre;produccion;panaderia;13 de novimebre;8;22/5/2017;4000000
54;hombre;comercio;panaderia;13 de novimebre;8;8/6/2018;7000000
54;hombre;produccion;marroquineria;castilla;5;12/6/2018;2500000
55;hombre;comercio;ventas diversas;el salvador;9;19/2/2018;1000000
56;hombre;comercio;ventas diversas;pedregal;6;26/11/2018;7000000
53;mujer;comercio;comercio;buenos aires;9;19/12/2016;4000000
54;hombre;comercio;comercio;centro;10;16/12/2016;1000000
55;hombre;produccion;ventas diversas;andalucia la francia;2;21/12/2018;7800000
55;hombre;comercio;productos de belleza y barberia;aranjuez;;12/3/2019;4500000
53;hombre;comercio;ventas diversas;manrique central;4;18/4/2017;6000000
52;hombre;servicios;servicios;aranjuez;4;21/10/2016;6890000
56;hombre;servicios;mantenimiento;el diamante;7;21/1/2019;3000000
52;hombre;comercio;comercio;mirador de calazans;12;14/10/2016;1250000
28;#N/A;comercio;negocio de productos de la canasta familiar;belen;16;21/9/2017;4000000
54;hombre;comercio;comercio;sol de oriente;8;14/12/2016;5000000
56;hombre;comercio;ventas diversas;sol de oriente;8;22/12/2018;6000000
55;hombre;comercio;venta de comidas preparadas;campo valdes;4;10/8/2018;1500000
57;hombre;produccion;produccion;miranda;4;22/3/2016;2000000
54;hombre;comercio;venta de comidas preparadas;la milagrosa;9;18/12/2017;2000000
53;hombre;servicios;servicios;estadio;11;14/6/2016;6890000
54;hombre;comercio;ventas diversas;san pablo;1;12/4/2018;5000000
53;hombre;comercio;comercio;doce octubre;6;16/8/2016;3500000
55;hombre;comercio;venta de comidas preparadas;manrique;3;26/11/2018;3000000
45;hombre;comercio;ventas diversas;manrique oriental;4;12/7/2018;7000000
53;hombre;servicios;servicios;aranjue;4;28/11/2016;2000000
54;hombre;servicios;alquileres;aranjue;4;22/2/2018;5000000
54;hombre;comercio;tiendas - venta de alimentos;manrique oriental;3;29/8/2018;2000000
52;hombre;comercio;comercio;chagualo;10;23/11/2016;6800000
54;hombre;comercio;ventas diversas;centro;10;19/12/2017;6000000
54;hombre;comercio;ventas diversas;florencia;5;9/10/2018;6000000
51;hombre;comercio;comercio;san cristobal;60;16/2/2016;6890000
53;hombre;servicios;entretenimiento;san cristobal;60;22/2/2018;7800000
54;hombre;produccion;confecciones;manrique oriental;3;24/10/2018;5000000
53;hombre;comercio;venta de alimentos;12 de octubre;6;14/12/2017;5000000
52;hombre;produccion;artesanias;girardor;5;19/5/2017;4000000
53;hombre;servicios;entretenimiento;villatina;8;22/8/2017;2000000
53;hombre;produccion;confecciones;quinta linda;9;19/4/2018;2000000
51;hombre;comercio;comercio;manrique o;3;25/4/2016;6890000
52;hombre;comercio;ventas diversas;manrrique guadalupe;4;20/11/2017;2000000
54;hombre;comercio;venta de comidas preparadas;girardot-- espacio publico;5;15/5/2018;1000000
55;hombre;comercio;artes;salvador;9;18/7/2018;6000000
53;hombre;servicios;entretenimiento;campo valdes;4;16/5/2018;7800000
53;hombre;comercio;venta de comidas preparadas;altavista;16;25/1/2018;4000000
51;hombre;comercio;comercio;buenos aires.;9;16/2/2016;6800000
53;hombre;comercio;ventas diversas;aranjuez;4;5/8/2017;7377170
52;hombre;comercio;comercio;castilla;5;15/11/2016;3000000
53;hombre;produccion;artesanias;castilla;5;24/11/2017;3000000
51;hombre;servicios;servicios;manrique;3;15/4/2016;4000000
52;hombre;produccion;confecciones;manrique;3;22/5/2017;7377170
53;hombre;comercio;ventas diversas;valladera;10;16/3/2018;7000000
52;hombre;produccion;produccion;caicedo;9;15/7/2016;5500000
52;hombre;comercio;ventas diversas;la colina;15;17/5/2017;5000000
53;hombre;comercio;venta de alimentos;manrrique central;4;20/11/2017;5000000
51;hombre;produccion;produccion;robledo;7;17/6/2016;2000000
52;hombre;produccion;confecciones;diamante;7;17/1/2018;2000000
54;hombre;produccion;taller confecione linea propia de sudaderas y boxer y confeccion a tercerosde camisetas;robledo;;11/3/2019;3000000
54;hombre;comercio;ventas diversas;manrique;4;17/5/2017;6000000
53;hombre;comercio;comercio;playon;2;12/8/2016;6000000
52;hombre;produccion;ebanisteria;castilla;5;20/6/2017;5000000
29;hombre;produccion;ebanisteria;popular#1;1;19/7/2017;6000000
53;hombre;produccion;marroquineria;aranjuez;4;15/6/2018;4000000
52;hombre;comercio;venta de comidas preparadas;el salvador;9;11/1/2017;5000000
1;hombre;produccion;produccion;manrique;4;28/11/2016;1000000
52;hombre;servicios;servicios;el bosque;4;22/12/2016;3200000
53;hombre;servicios;eventos y decoracion;moravia;4;27/8/2018;3200000
52;hombre;servicios;publicidad y/o comunicaciones;belen los alpes;16;31/1/2017;3000000
53;hombre;comercio;tiendas - venta de alimentos;belen .granada;16;15/3/2018;5500000
52;hombre;comercio;ebanisteria;girardot;5;22/2/2018;7000000
54;hombre;comercio;pinturas de maderas;avenida el ferrocarril;;22/4/2019;1750000
55;hombre;comercio;ventas diversas;la milagrosa;9;13/11/2018;3000000
51;hombre;comercio;comercio;robledo brisas;7;13/12/2016;5000000
53;hombre;produccion;confecciones;campo valdes;4;12/4/2018;5000000
52;hombre;servicios;belleza y estetica;sucre;8;19/2/2018;5000000
52;hombre;comercio;tiendas - venta de alimentos;san cristobal;60;24/4/2018;4500000
51;hombre;comercio;venta de comidas preparadas;centro;10;18/4/2017;6500000
51;hombre;comercio;comercio;naranjal;11;10/11/2016;6000000
51;hombre;comercio;comercio;guadalupe;1;15/12/2016;6500000
53;hombre;comercio;ventas diversas;guadalupe;1;28/11/2018;7800000
52;hombre;comercio;ventas diversas;la milagrosa;9;20/11/2017;5000000
53;hombre;produccion;fabricación de calzado;girardot;5;11/9/2018;6000000
53;hombre;comercio;tiendas - venta de alimentos;llanadas;8;9/10/2018;6000000
50;hombre;servicios;servicios;manrique;4;18/2/2016;3000000
29;hombre;comercio;ventas diversas;buenos aires;9;22/9/2017;4000000
51;hombre;comercio;venta de comidas preparadas;nuevo occidente;60;14/10/2017;7370000
50;hombre;produccion;produccion;belen;16;11/5/2016;6890000
52;hombre;comercio;ventas diversas;belen;16;17/11/2017;6500000
28;hombre;servicios;transportes;girardot;5;25/9/2017;6000000
52;hombre;comercio;ventas diversas;la milagrosa;9;7/9/2018;1500000
53;hombre;produccion;confecciones;manrique;3;22/8/2018;3500000
34;hombre;comercio;salud;centro;10;14/12/2017;4500000
50;hombre;comercio;comercio;centro;4;17/6/2016;3000000
52;hombre;servicios;mantenimiento;francisco de miranda;4;20/4/2018;2500000
50;hombre;comercio;comercio;poblado;14;10/11/2016;6890000
52;hombre;servicios;mantenimiento;campo valdes;4;12/7/2018;5000000
53;hombre;comercio;ventas diversas;manrique oriental;3;27/9/2018;2300000
50;hombre;comercio;comercio;popular # 1;1;26/8/2016;6890000
52;hombre;comercio;fotografia;popular # 1;1;14/8/2018;7800000
52;hombre;comercio;ventas diversas;aranjuez;4;11/9/2018;3000000
51;hombre;produccion;confecciones;el socorro;13;17/2/2017;6000000
53;hombre;produccion;confecciones;belen parque;16;22/8/2017;6000000
38;hombre;comercio;ventas diversas;robledo;7;21/4/2018;6000000
51;hombre;comercio;ventas diversas;manrique;3;23/5/2017;3500000
51;hombre;comercio;ventas diversas;buenos aires;9;20/11/2017;3000000
52;hombre;comercio;ventas diversas;manrique;4;10/8/2018;1150000
53;hombre;comercio;ventas diversas;parque berrio;4;13/2/2017;1100000
50;hombre;comercio;comercio;manrique central;4;22/8/2016;3000000
50;hombre;comercio;ventas diversas;san german robledo;7;13/10/2017;6000000
52;hombre;produccion;fabricacion productos de aseo;av el rio;10;12/1/2017;5000000
52;hombre;comercio;ventas diversas;buenos aires;9;21/12/2018;3500000
54;hombre;comercio;venta de comidas preparadas;el socorro;13;21/5/2018;2000000
50;hombre;comercio;comercio;20 de julio;13;26/11/2016;4000000
52;hombre;produccion;confecciones;moravia;4;11/7/2018;2000000
51;hombre;comercio;artesanias - manualidades;campo valdes;4;20/4/2018;1000000
51;hombre;comercio;tiendas - venta de alimentos;san javier;13;17/4/2018;3000000
51;hombre;produccion;agricultura - ganaderia;ciudadela nuevo occidente pajarito;60;13/9/2018;5000000
51;hombre;comercio;ventas diversas;centro;10;14/12/2017;3000000
50;hombre;comercio;ventas diversas;belen rincon;16;22/8/2017;7300000
52;hombre;comercio;comercializacion de bebidas, licores  y algunos pdts de la canasta fliar.;belen rincon;;20/3/2019;8281000
51;hombre;comercio;ventas diversas;san antonio de prado;80;13/1/2018;3000000
